movie id,budget,original language,original title,popularity,release date,revenue,runtime,status,average voting,vote count,genre name,production companies name,production country,production country name,Continent,director_experience_level,is_good,profit,high budget,popularity category
2310,70000000,en,Beowulf,35.601665,11/5/2007,195735876,115,Released,5.5,841,Adventure,Paramount Pictures,US,United States of America,North America,high,FALSE,125735876,FALSE,Medium
140300,145000000,en,Kung Fu Panda 3,56.747978,1/23/2016,521170825,95,Released,6.7,1603,Action,Twentieth Century Fox Film Corporation,CN,China,Asia,low,FALSE,376170825,TRUE,Medium
56292,145000000,en,Mission: Impossible - Ghost Protocol,77.77477,12/7/2011,694713380,133,Released,6.8,3972,Action,Paramount Pictures,CZ,Czech Republic,,medium,FALSE,549713380,TRUE,High
81188,145000000,en,Rise of the Guardians,61.788035,11/21/2012,306941670,97,Released,7.1,1922,Fantasy,DreamWorks Animation,US,United States of America,North America,low,TRUE,161941670,TRUE,Medium
7552,100000000,en,Fun with Dick and Jane,25.159168,12/21/2005,202026112,90,Released,5.9,627,Comedy,Imagine Entertainment,US,United States of America,North America,low,FALSE,102026112,FALSE,Low
616,140000000,en,The Last Samurai,52.341226,12/5/2003,456758981,154,Released,7.3,1895,Drama,Cruise/Wagner Productions,JP,Japan,Asia,medium,TRUE,316758981,TRUE,Medium
147441,140000000,en,Exodus: Gods and Kings,101.599427,12/3/2014,268031828,150,Released,5.6,1921,Adventure,Scott Free Productions,ES,Spain,Europe,high,FALSE,128031828,TRUE,High
13475,150000000,en,Star Trek,73.616808,5/6/2009,385680446,127,Released,7.4,4518,Science Fiction,Paramount Pictures,DE,Germany,Europe,low,TRUE,235680446,TRUE,High
557,139000000,en,Spider-Man,82.502566,5/1/2002,821708551,121,Released,6.8,5265,Fantasy,Columbia Pictures,US,United States of America,North America,high,FALSE,682708551,TRUE,High
82702,145000000,en,How to Train Your Dragon 2,100.21391,6/12/2014,609123048,102,Released,7.6,3106,Fantasy,DreamWorks Animation,US,United States of America,North America,low,TRUE,464123048,TRUE,High
205584,140000000,en,Gods of Egypt,56.257249,2/25/2016,150680864,127,Released,5.3,1277,Fantasy,Summit Entertainment,AU,Australia,Oceania,medium,FALSE,10680864,TRUE,Medium
10048,135000000,en,Stealth,17.88953,7/28/2005,76932943,121,Released,4.9,331,Action,Laura Ziskin Productions,US,United States of America,North America,medium,FALSE,-58067057,TRUE,Low
13183,130000000,en,Watchmen,64.798873,3/5/2009,185258983,163,Released,7,2811,Action,Paramount Pictures,US,United States of America,North America,medium,TRUE,55258983,TRUE,Medium
944,140000000,en,Lethal Weapon 4,24.855701,7/10/1998,285444603,127,Released,6.3,767,Action,Silver Pictures,US,United States of America,North America,high,FALSE,145444603,TRUE,Low
1927,137000000,en,Hulk,34.981698,6/19/2003,245360480,138,Released,5.3,1533,Drama,Universal Pictures,US,United States of America,North America,medium,FALSE,108360480,TRUE,Medium
72559,130000000,en,G.I. Joe: Retaliation,59.325589,3/26/2013,371876278,110,Released,5.4,3025,Adventure,Paramount Pictures,US,United States of America,North America,medium,FALSE,241876278,TRUE,Medium
7364,130000000,en,Sahara,21.605568,4/6/2005,119269486,124,Released,5.7,434,Action,Paramount Pictures,DE,Germany,Europe,low,FALSE,-10730514,TRUE,Low
2114,137000000,en,Final Fantasy: The Spirits Within,26.074908,7/2/2001,85131830,106,Released,5.9,433,Adventure,Columbia Pictures,JP,Japan,Asia,low,FALSE,-51868170,TRUE,Low
1771,140000000,en,Captain America: The First Avenger,74.506246,7/22/2011,370569774,124,Released,6.6,7047,Action,Marvel Studios,US,United States of America,North America,low,FALSE,230569774,TRUE,High
36643,135000000,en,The World Is Not Enough,39.604363,11/8/1999,361832400,128,Released,6,862,Adventure,Eon Productions,GB,United Kingdom,Europe,medium,FALSE,226832400,TRUE,Medium
8619,150000000,en,Master and Commander: The Far Side of the World,36.973031,11/14/2003,212011111,138,Released,6.9,790,Adventure,Universal Pictures,US,United States of America,North America,low,FALSE,62011111,TRUE,Medium
50620,120000000,en,The Twilight Saga: Breaking Dawn - Part 2,99.687084,11/13/2012,829000000,115,Released,6.1,2553,Adventure,Summit Entertainment,US,United States of America,North America,medium,FALSE,709000000,TRUE,High
65759,130000000,en,Happy Feet Two,17.7735,11/17/2011,150406466,100,Released,5.8,373,Animation,Village Roadshow Pictures,AU,Australia,Oceania,medium,FALSE,20406466,TRUE,Low
1724,150000000,en,The Incredible Hulk,62.898336,6/12/2008,163712074,114,Released,6.1,3021,Science Fiction,Universal Pictures,US,United States of America,North America,medium,FALSE,13712074,TRUE,Medium
267935,140000000,en,The BFG,44.19092,6/1/2016,183345589,120,Released,6,1000,Adventure,Walt Disney Pictures,IN,India,Asia,high,FALSE,43345589,TRUE,Medium
281957,135000000,en,The Revenant,100.635882,12/25/2015,532950503,156,Released,7.3,6396,Western,Regency Enterprises,CA,Canada,North America,medium,TRUE,397950503,TRUE,High
77950,135000000,en,Turbo,44.765377,7/11/2013,282570682,96,Released,6.1,1074,Animation,DreamWorks Animation,US,United States of America,North America,low,FALSE,147570682,TRUE,Medium
44896,135000000,en,Rango,29.91353,3/2/2011,245724603,107,Released,6.6,2051,Animation,Paramount Pictures,US,United States of America,North America,medium,FALSE,110724603,TRUE,Low
270946,132000000,en,Penguins of Madagascar,84.366984,11/22/2014,373552094,92,Released,6.5,1346,Family,DreamWorks Animation,US,United States of America,North America,medium,FALSE,241552094,TRUE,High
2503,70000000,en,The Bourne Ultimatum,45.381501,8/3/2007,442824138,115,Released,7.3,2888,Action,Universal Pictures,DE,Germany,Europe,medium,TRUE,372824138,FALSE,Medium
9502,130000000,en,Kung Fu Panda,84.689648,6/4/2008,631744560,90,Released,6.9,3145,Adventure,DreamWorks Animation,US,United States of America,North America,low,FALSE,501744560,TRUE,High
102899,130000000,en,Ant-Man,120.09361,7/14/2015,519311965,117,Released,7,5880,Science Fiction,Marvel Studios,US,United States of America,North America,low,TRUE,389311965,TRUE,High
101299,130000000,en,The Hunger Games: Catching Fire,76.310119,11/15/2013,847423452,146,Released,7.4,6495,Adventure,Lionsgate,US,United States of America,North America,medium,TRUE,717423452,TRUE,High
228161,135000000,en,Home,63.473086,3/18/2015,368871007,94,Released,6.8,1519,Fantasy,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,FALSE,233871007,TRUE,Medium
74,132000000,en,War of the Worlds,48.572726,6/28/2005,591739379,116,Released,6.2,2322,Adventure,Paramount Pictures,US,United States of America,North America,high,FALSE,459739379,TRUE,Medium
8961,130000000,en,Bad Boys II,38.068736,7/18/2003,273339556,147,Released,6.3,1564,Adventure,Columbia Pictures Corporation,US,United States of America,North America,high,FALSE,143339556,TRUE,Medium
417859,130000000,en,Puss in Boots,20.678787,10/28/2011,554987477,90,Released,6.4,451,Action,DreamWorks,US,United States of America,North America,low,FALSE,424987477,TRUE,Low
27576,110000000,en,Salt,48.829437,7/21/2010,293329073,100,Released,6.2,2093,Action,Columbia Pictures,US,United States of America,North America,medium,FALSE,183329073,TRUE,Medium
86834,125000000,en,Noah,46.115758,3/20/2014,362637473,139,Released,5.6,2350,Drama,Paramount Pictures,US,United States of America,North America,medium,FALSE,237637473,TRUE,Medium
17578,130000000,en,The Adventures of Tintin,89.938296,10/25/2011,371940071,107,Released,6.7,2061,Adventure,Paramount Pictures,NZ,New Zealand,Oceania,high,FALSE,241940071,TRUE,High
673,130000000,en,Harry Potter and the Prisoner of Azkaban,79.679601,5/31/2004,789804554,141,Released,7.7,5877,Adventure,1492 Pictures,GB,United Kingdom,Europe,medium,TRUE,659804554,TRUE,High
6972,130000000,en,Australia,28.840997,11/18/2008,49554002,165,Released,6.3,694,Drama,Bazmark Films,AU,Australia,Oceania,low,FALSE,-80445998,TRUE,Low
82700,130000000,en,After Earth,42.840582,5/30/2013,243843127,100,Released,5,2532,Science Fiction,Columbia Pictures,US,United States of America,North America,medium,FALSE,113843127,TRUE,Medium
10567,127500000,en,Dinosaur,26.548594,5/19/2000,354248063,82,Released,6.2,542,Animation,Walt Disney Pictures,US,United States of America,North America,low,FALSE,226748063,TRUE,Low
181533,127000000,en,Night at the Museum: Secret of the Tomb,115.597753,12/17/2014,349424282,97,Released,6.1,1851,Adventure,Twentieth Century Fox Film Corporation,GB,United Kingdom,Europe,high,FALSE,222424282,TRUE,High
38055,130000000,en,Megamind,68.757242,10/28/2010,321887208,95,Released,6.7,1918,Animation,DreamWorks Animation,US,United States of America,North America,low,FALSE,191887208,TRUE,High
671,125000000,en,Harry Potter and the Philosopher's Stone,109.984351,11/16/2001,976475550,152,Released,7.5,7006,Adventure,1492 Pictures,GB,United Kingdom,Europe,high,TRUE,851475550,TRUE,High
49524,130000000,en,R.I.P.D.,39.448066,7/18/2013,61648500,96,Released,5.4,1260,Fantasy,Universal Pictures,US,United States of America,North America,medium,FALSE,-68351500,TRUE,Medium
22,140000000,en,Pirates of the Caribbean: The Curse of the Black Pearl,271.972889,7/9/2003,655011224,143,Released,7.5,6985,Adventure,Walt Disney Pictures,US,United States of America,North America,medium,TRUE,515011224,TRUE,High
131631,125000000,en,The Hunger Games: Mockingjay - Part 1,206.227151,11/18/2014,752100229,123,Released,6.6,5584,Science Fiction,Lionsgate,US,United States of America,North America,medium,FALSE,627100229,TRUE,High
591,125000000,en,The Da Vinci Code,45.313197,5/17/2006,767820459,149,Released,6.5,2704,Thriller,Columbia Pictures,US,United States of America,North America,high,FALSE,642820459,TRUE,Medium
172385,103000000,en,Rio 2,42.40024,3/19/2014,500188435,102,Released,6.3,978,Animation,Blue Sky Studios,US,United States of America,North America,medium,FALSE,397188435,TRUE,Medium
36658,110000000,en,X2,2.871739,4/24/2003,407711549,133,Released,6.8,3506,Adventure,Twentieth Century Fox Film Corporation,US,United States of America,North America,medium,FALSE,297711549,TRUE,Low
51497,125000000,en,Fast Five,7.255718,4/20/2011,626137675,130,Released,7.1,2438,Action,Universal Pictures,US,United States of America,North America,medium,TRUE,501137675,TRUE,Low
58574,125000000,en,Sherlock Holmes: A Game of Shadows,81.499621,11/22/2011,334615000,129,Released,7,3886,Adventure,Village Roadshow Pictures,US,United States of America,North America,medium,TRUE,209615000,TRUE,High
18823,125000000,en,Clash of the Titans,47.686442,4/1/2010,232713139,106,Released,5.6,2233,Adventure,The Zanuck Company,US,United States of America,North America,medium,FALSE,107713139,TRUE,Medium
861,65000000,en,Total Recall,43.129703,6/1/1990,261317921,113,Released,7.1,1710,Action,TriStar Pictures,US,United States of America,North America,medium,TRUE,196317921,FALSE,Medium
1911,160000000,en,The 13th Warrior,27.220157,8/27/1999,61698899,102,Released,6.4,510,Adventure,Touchstone Pictures,US,United States of America,North America,high,FALSE,-98301101,TRUE,Low
49040,130000000,en,The Bourne Legacy,90.33681,8/8/2012,276572938,120,Released,6,2651,Action,Universal Pictures,US,United States of America,North America,low,FALSE,146572938,TRUE,High
415,125000000,en,Batman & Robin,50.073575,6/20/1997,238207122,125,Released,4.2,1418,Action,PolyGram Filmed Entertainment,GB,United Kingdom,Europe,high,FALSE,113207122,TRUE,Medium
8871,123000000,en,How the Grinch Stole Christmas,45.419668,11/17/2000,345141403,104,Released,6.2,1386,Family,Imagine Entertainment,DE,Germany,Europe,high,FALSE,222141403,TRUE,Medium
435,125000000,en,The Day After Tomorrow,41.380094,5/26/2004,544272402,124,Released,6.2,2392,Action,Lions Gate Films,US,United States of America,North America,medium,FALSE,419272402,TRUE,Medium
955,125000000,en,Mission: Impossible II,54.931334,5/24/2000,546388105,123,Released,5.9,1928,Adventure,Paramount Pictures,DE,Germany,Europe,medium,FALSE,421388105,TRUE,Medium
2133,120000000,en,The Perfect Storm,25.752118,3/15/2000,325756637,130,Released,6.2,597,Drama,Warner Bros.,US,United States of America,North America,medium,FALSE,205756637,TRUE,Low
1979,130000000,en,4: Rise of the Silver Surfer,60.810723,6/13/2007,289047763,92,Released,5.4,2589,Adventure,Ingenious Film Partners,DE,Germany,Europe,medium,FALSE,159047763,TRUE,Medium
87827,120000000,en,Life of Pi,51.328145,11/20/2012,609016565,127,Released,7.2,5797,Adventure,Ingenious Film Partners,US,United States of America,North America,medium,TRUE,489016565,TRUE,Medium
1250,110000000,en,Ghost Rider,46.834704,2/16/2007,228738393,114,Released,5.2,1712,Thriller,Columbia Pictures Corporation,US,United States of America,North America,low,FALSE,118738393,TRUE,Medium
324668,120000000,en,Jason Bourne,62.641286,7/27/2016,415484914,123,Released,5.9,2341,Action,The Kennedy/Marshall Company,GB,United Kingdom,Europe,medium,FALSE,295484914,TRUE,Medium
9471,120000000,en,Charlie's Angels: Full Throttle,33.616115,6/27/2003,259175788,106,Released,5.2,914,Action,Columbia Pictures,US,United States of America,North America,medium,FALSE,139175788,TRUE,Low
70981,130000000,en,Prometheus,68.889395,5/30/2012,403170142,124,Released,6.3,5080,Science Fiction,Twentieth Century Fox Film Corporation,GB,United Kingdom,Europe,high,FALSE,273170142,TRUE,High
10996,120000000,en,Stuart Little 2,27.990284,7/19/2002,169956806,78,Released,5.4,613,Family,Columbia Pictures,US,United States of America,North America,medium,FALSE,49956806,TRUE,Low
68724,115000000,en,Elysium,67.33767,8/7/2013,286140700,109,Released,6.4,3439,Science Fiction,TriStar Pictures,US,United States of America,North America,low,FALSE,171140700,TRUE,High
2789,105000000,en,The Chronicles of Riddick,27.835436,6/11/2004,115772733,119,Released,6.3,1570,Action,One Race Films,US,United States of America,North America,low,FALSE,10772733,TRUE,Low
97020,120000000,en,RoboCop,66.757869,1/30/2014,242688965,102,Released,5.7,2342,Action,Columbia Pictures,CA,Canada,North America,low,FALSE,122688965,TRUE,High
7459,120000000,en,Speed Racer,17.060695,5/9/2008,93945766,135,Released,5.7,354,Action,Village Roadshow Pictures,AU,Australia,Oceania,medium,FALSE,-26054234,TRUE,Low
42888,120000000,en,How Do You Know,11.137655,12/17/2010,48668907,121,Released,4.9,223,Comedy,Columbia Pictures,US,United States of America,North America,low,FALSE,-71331093,TRUE,Low
37834,117000000,en,Knight and Day,44.906918,6/15/2010,261930431,109,Released,5.9,1547,Action,Tree Line Films,US,United States of America,North America,medium,FALSE,144930431,TRUE,Medium
75612,120000000,en,Oblivion,67.698004,4/10/2013,286168572,124,Released,6.4,4800,Action,Universal Pictures,US,United States of America,North America,low,FALSE,166168572,TRUE,High
1895,113000000,en,Star Wars: Episode III - Revenge of the Sith,44.108427,5/17/2005,850000000,140,Released,7.1,4116,Science Fiction,Lucasfilm,US,United States of America,North America,medium,TRUE,737000000,TRUE,Medium
1894,120000000,en,Star Wars: Episode II - Attack of the Clones,43.987061,5/15/2002,649398328,142,Released,6.4,3992,Adventure,Lucasfilm,US,United States of America,North America,medium,FALSE,529398328,TRUE,Medium
585,115000000,en,"Monsters, Inc.",106.815545,11/1/2001,562816256,92,Released,7.5,5996,Animation,Walt Disney Pictures,US,United States of America,North America,low,TRUE,447816256,TRUE,High
76170,120000000,en,The Wolverine,15.953444,7/23/2013,415440673,126,Released,6.3,4053,Action,Twentieth Century Fox Film Corporation,GB,United Kingdom,Europe,medium,FALSE,295440673,TRUE,Low
1893,115000000,en,Star Wars: Episode I - The Phantom Menace,54.035265,5/19/1999,924317558,136,Released,6.3,4432,Adventure,Lucasfilm,US,United States of America,North America,medium,FALSE,809317558,TRUE,Medium
49519,135000000,en,The Croods,64.183321,3/20/2013,585178928,98,Released,6.8,2399,Adventure,DreamWorks Animation,US,United States of America,North America,low,FALSE,450178928,TRUE,Medium
2395,97250400,fr,Astérix aux Jeux Olympiques,20.344364,1/13/2008,132900000,116,Released,5,471,Fantasy,Constantin Film,BE,Belgium,Europe,low,FALSE,35649600,FALSE,Low
12100,115000000,en,Windtalkers,18.714197,6/14/2002,77628265,134,Released,5.8,341,Drama,Lion Rock Productions,US,United States of America,North America,medium,FALSE,-37371735,TRUE,Low
290595,115000000,en,The Huntsman: Winter's War,60.467984,4/6/2016,164602163,114,Released,6,1523,Action,Universal Pictures,US,United States of America,North America,low,FALSE,49602163,TRUE,Medium
98566,125000000,en,Teenage Mutant Ninja Turtles,143.350376,8/7/2014,477200000,101,Released,5.8,2636,Science Fiction,Paramount Pictures,US,United States of America,North America,medium,FALSE,352200000,TRUE,High
49047,105000000,en,Gravity,110.153618,9/27/2013,716392705,91,Released,7.3,5751,Science Fiction,Warner Bros.,GB,United Kingdom,Europe,medium,TRUE,611392705,TRUE,High
